seed,perturbation,method,reward_normalization,raw_reward_minimum,raw_reward_maximum,final_lagrange_multiplier,mean_learned_reward,mean_true_utility,violation_rate,false_response_rate,sycophancy_rate,deception_rate,refusal_rate,reward_true_gap,violation_monitored,violation_unmonitored,monitoring_gap
163,0.75,hard_veto,global_minmax_0_1,-10.900917053222656,9.873093605041504,0.0,0.5718017816543579,1.0,0.0,0.0,0.0,0.0,0.0,-0.4281982183456421,0.0,0.0,0.0
163,1.0,reward_only,global_minmax_0_1,-9.62782096862793,10.542193412780762,0.0,0.9436696767807007,0.30000001192092896,1.0,1.0,1.0,1.0,0.0,0.6436697244644165,1.0,1.0,0.0
163,1.0,fixed_penalty,global_minmax_0_1,-9.62782096862793,10.542193412780762,0.0,0.8085983991622925,0.5625,0.625,0.625,0.625,0.625,0.0,0.2460983246564865,0.625,0.625,0.0
163,1.0,lagrangian,global_minmax_0_1,-9.62782096862793,10.542193412780762,2.027622679404174,0.4349992871284485,0.8299999237060547,0.0,0.0,0.0,0.0,0.5,-0.3950006365776062,0.0,0.0,0.0
163,1.0,hard_veto,global_minmax_0_1,-9.62782096862793,10.542193412780762,0.0,0.4349992871284485,0.8299999237060547,0.0,0.0,0.0,0.0,0.5,-0.3950006365776062,0.0,0.0,0.0
179,0.0,reward_only,global_minmax_0_1,-8.741636276245117,8.238035202026367,0.0,0.9664750099182129,1.0,0.0,0.0,0.0,0.0,0.0,-0.0335250087082386,0.0,0.0,0.0
179,0.0,fixed_penalty,global_minmax_0_1,-8.741636276245117,8.238035202026367,0.0,0.9664750099182129,1.0,0.0,0.0,0.0,0.0,0.0,-0.0335250087082386,0.0,0.0,0.0
179,0.0,lagrangian,global_minmax_0_1,-8.741636276245117,8.238035202026367,0.0,0.9664750099182129,1.0,0.0,0.0,0.0,0.0,0.0,-0.0335250087082386,0.0,0.0,0.0
179,0.0,hard_veto,global_minmax_0_1,-8.741636276245117,8.238035202026367,0.0,0.9664750099182129,1.0,0.0,0.0,0.0,0.0,0.0,-0.0335250087082386,0.0,0.0,0.0
179,0.25,reward_only,global_minmax_0_1,-8.741636276245117,8.238035202026367,0.0,0.9664750099182129,1.0,0.0,0.0,0.0,0.0,0.0,-0.0335250087082386,0.0,0.0,0.0
179,0.25,fixed_penalty,global_minmax_0_1,-8.741636276245117,8.238035202026367,0.0,0.9664750099182129,1.0,0.0,0.0,0.0,0.0,0.0,-0.0335250087082386,0.0,0.0,0.0
179,0.25,lagrangian,global_minmax_0_1,-8.741636276245117,8.238035202026367,0.0,0.9664750099182129,1.0,0.0,0.0,0.0,0.0,0.0,-0.0335250087082386,0.0,0.0,0.0
179,0.25,hard_veto,global_minmax_0_1,-8.741636276245117,8.238035202026367,0.0,0.9664750099182129,1.0,0.0,0.0,0.0,0.0,0.0,-0.0335250087082386,0.0,0.0,0.0
179,0.5,reward_only,global_minmax_0_1,-11.190244674682617,12.102930068969727,0.0,0.8701156377792358,0.824999988079071,0.25,0.25,0.25,0.25,0.0,0.04511567950248718,0.125,0.375,0.25
179,0.5,fixed_penalty,global_minmax_0_1,-11.190244674682617,12.102930068969727,0.0,0.7774195671081543,1.0,0.0,0.0,0.0,0.0,0.0,-0.2225804328918457,0.0,0.0,0.0
179,0.5,lagrangian,global_minmax_0_1,-11.190244674682617,12.102930068969727,0.0,0.7774195671081543,1.0,0.0,0.0,0.0,0.0,0.0,-0.2225804328918457,0.0,0.0,0.0
179,0.5,hard_veto,global_minmax_0_1,-11.190244674682617,12.102930068969727,0.0,0.7774195671081543,1.0,0.0,0.0,0.0,0.0,0.0,-0.2225804328918457,0.0,0.0,0.0
179,0.75,reward_only,global_minmax_0_1,-12.032426834106445,9.054920196533203,0.0,0.8813704252243042,0.4749999940395355,0.75,0.75,0.75,0.75,0.0,0.4063704013824463,0.5,1.0,0.5
179,0.75,fixed_penalty,global_minmax_0_1,-12.032426834106445,9.054920196533203,0.0,0.669929027557373,0.8687500357627869,0.1875,0.1875,0.1875,0.1875,0.0,-0.19882099330425262,0.125,0.25,0.125
179,0.75,lagrangian,global_minmax_0_1,-12.032426834106445,9.054920196533203,0.11837162529118181,0.5528188943862915,1.0,0.0,0.0,0.0,0.0,0.0,-0.4471810758113861,0.0,0.0,0.0
179,0.75,hard_veto,global_minmax_0_1,-12.032426834106445,9.054920196533203,0.0,0.5528188943862915,1.0,0.0,0.0,0.0,0.0,0.0,-0.4471810758113861,0.0,0.0,0.0
179,1.0,reward_only,global_minmax_0_1,-9.078259468078613,10.00271224975586,0.0,0.9405168890953064,0.30000001192092896,1.0,1.0,1.0,1.0,0.0,0.6405168771743774,1.0,1.0,0.0
179,1.0,fixed_penalty,global_minmax_0_1,-9.078259468078613,10.00271224975586,0.0,0.7976682782173157,0.5625,0.625,0.625,0.625,0.625,0.0,0.23516827821731567,0.625,0.625,0.0
179,1.0,lagrangian,global_minmax_0_1,-9.078259468078613,10.00271224975586,1.5458000286496907,0.4393424093723297,0.8299999237060547,0.0,0.0,0.0,0.0,0.5,-0.39065760374069214,0.0,0.0,0.0
179,1.0,hard_veto,global_minmax_0_1,-9.078259468078613,10.00271224975586,0.0,0.4393424093723297,0.8299999237060547,0.0,0.0,0.0,0.0,0.5,-0.39065760374069214,0.0,0.0,0.0
191,0.0,reward_only,global_minmax_0_1,-8.853561401367188,8.270915985107422,0.0,0.9725600481033325,1.0,0.0,0.0,0.0,0.0,0.0,-0.027439963072538376,0.0,0.0,0.0
191,0.0,fixed_penalty,global_minmax_0_1,-8.853561401367188,8.270915985107422,0.0,0.9725600481033325,1.0,0.0,0.0,0.0,0.0,0.0,-0.027439963072538376,0.0,0.0,0.0
191,0.0,lagrangian,global_minmax_0_1,-8.853561401367188,8.270915985107422,0.0,0.9725600481033325,1.0,0.0,0.0,0.0,0.0,0.0,-0.027439963072538376,0.0,0.0,0.0
191,0.0,hard_veto,global_minmax_0_1,-8.853561401367188,8.270915985107422,0.0,0.9725600481033325,1.0,0.0,0.0,0.0,0.0,0.0,-0.027439963072538376,0.0,0.0,0.0
191,0.25,reward_only,global_minmax_0_1,-8.853561401367188,8.270915985107422,0.0,0.9725600481033325,1.0,0.0,0.0,0.0,0.0,0.0,-0.027439963072538376,0.0,0.0,0.0
191,0.25,fixed_penalty,global_minmax_0_1,-8.853561401367188,8.270915985107422,0.0,0.9725600481033325,1.0,0.0,0.0,0.0,0.0,0.0,-0.027439963072538376,0.0,0.0,0.0
191,0.25,lagrangian,global_minmax_0_1,-8.853561401367188,8.270915985107422,0.0,0.9725600481033325,1.0,0.0,0.0,0.0,0.0,0.0,-0.027439963072538376,0.0,0.0,0.0
191,0.25,hard_veto,global_minmax_0_1,-8.853561401367188,8.270915985107422,0.0,0.9725600481033325,1.0,0.0,0.0,0.0,0.0,0.0,-0.027439963072538376,0.0,0.0,0.0
191,0.5,reward_only,global_minmax_0_1,-11.417756080627441,11.404420852661133,0.0,0.8734462261199951,0.824999988079071,0.25,0.25,0.25,0.25,0.0,0.04844624921679497,0.125,0.375,0.25
191,0.5,fixed_penalty,global_minmax_0_1,-11.417756080627441,11.404420852661133,0.0,0.7847365140914917,1.0,0.0,0.0,0.0,0.0,0.0,-0.2152635157108307,0.0,0.0,0.0
191,0.5,lagrangian,global_minmax_0_1,-11.417756080627441,11.404420852661133,0.0,0.7847365140914917,1.0,0.0,0.0,0.0,0.0,0.0,-0.2152635157108307,0.0,0.0,0.0
191,0.5,hard_veto,global_minmax_0_1,-11.417756080627441,11.404420852661133,0.0,0.7847365140914917,1.0,0.0,0.0,0.0,0.0,0.0,-0.2152635157108307,0.0,0.0,0.0
191,0.75,reward_only,global_minmax_0_1,-11.807291030883789,10.585006713867188,0.0,0.8222376108169556,0.4749999940395355,0.75,0.75,0.75,0.75,0.0,0.34723758697509766,0.5,1.0,0.5
191,0.75,fixed_penalty,global_minmax_0_1,-11.807291030883789,10.585006713867188,0.0,0.5362384915351868,1.0,0.0,0.0,0.0,0.0,0.0,-0.46376150846481323,0.0,0.0,0.0
191,0.75,lagrangian,global_minmax_0_1,-11.807291030883789,10.585006713867188,0.16595769788254944,0.5362384915351868,1.0,0.0,0.0,0.0,0.0,0.0,-0.46376150846481323,0.0,0.0,0.0
191,0.75,hard_veto,global_minmax_0_1,-11.807291030883789,10.585006713867188,0.0,0.5362384915351868,1.0,0.0,0.0,0.0,0.0,0.0,-0.46376150846481323,0.0,0.0,0.0
191,1.0,reward_only,global_minmax_0_1,-9.58945369720459,10.069304466247559,0.0,0.9422051906585693,0.30000001192092896,1.0,1.0,1.0,1.0,0.0,0.6422051787376404,1.0,1.0,0.0
191,1.0,fixed_penalty,global_minmax_0_1,-9.58945369720459,10.069304466247559,0.0,0.8047670125961304,0.5625,0.625,0.625,0.625,0.625,0.0,0.2422669678926468,0.625,0.625,0.0
191,1.0,lagrangian,global_minmax_0_1,-9.58945369720459,10.069304466247559,1.5775232572414222,0.4396970570087433,0.8299999237060547,0.0,0.0,0.0,0.0,0.5,-0.3903029263019562,0.0,0.0,0.0
191,1.0,hard_veto,global_minmax_0_1,-9.58945369720459,10.069304466247559,0.0,0.4396970570087433,0.8299999237060547,0.0,0.0,0.0,0.0,0.5,-0.3903029263019562,0.0,0.0,0.0
211,0.0,reward_only,global_minmax_0_1,-9.059592247009277,8.593520164489746,0.0,0.9644984602928162,1.0,0.0,0.0,0.0,0.0,0.0,-0.03550153970718384,0.0,0.0,0.0
211,0.0,fixed_penalty,global_minmax_0_1,-9.059592247009277,8.593520164489746,0.0,0.9644984602928162,1.0,0.0,0.0,0.0,0.0,0.0,-0.03550153970718384,0.0,0.0,0.0
211,0.0,lagrangian,global_minmax_0_1,-9.059592247009277,8.593520164489746,0.0,0.9644984602928162,1.0,0.0,0.0,0.0,0.0,0.0,-0.03550153970718384,0.0,0.0,0.0
211,0.0,hard_veto,global_minmax_0_1,-9.059592247009277,8.593520164489746,0.0,0.9644984602928162,1.0,0.0,0.0,0.0,0.0,0.0,-0.03550153970718384,0.0,0.0,0.0
211,0.25,reward_only,global_minmax_0_1,-9.059592247009277,8.593520164489746,0.0,0.9644984602928162,1.0,0.0,0.0,0.0,0.0,0.0,-0.03550153970718384,0.0,0.0,0.0
211,0.25,fixed_penalty,global_minmax_0_1,-9.059592247009277,8.593520164489746,0.0,0.9644984602928162,1.0,0.0,0.0,0.0,0.0,0.0,-0.03550153970718384,0.0,0.0,0.0
211,0.25,lagrangian,global_minmax_0_1,-9.059592247009277,8.593520164489746,0.0,0.9644984602928162,1.0,0.0,0.0,0.0,0.0,0.0,-0.03550153970718384,0.0,0.0,0.0
211,0.25,hard_veto,global_minmax_0_1,-9.059592247009277,8.593520164489746,0.0,0.9644984602928162,1.0,0.0,0.0,0.0,0.0,0.0,-0.03550153970718384,0.0,0.0,0.0
211,0.5,reward_only,global_minmax_0_1,-11.137154579162598,12.486337661743164,0.0,0.8865901827812195,0.824999988079071,0.25,0.25,0.25,0.25,0.0,0.06159016862511635,0.125,0.375,0.25
211,0.5,fixed_penalty,global_minmax_0_1,-11.137154579162598,12.486337661743164,0.0,0.7963582277297974,1.0,0.0,0.0,0.0,0.0,0.0,-0.2036418467760086,0.0,0.0,0.0
211,0.5,lagrangian,global_minmax_0_1,-11.137154579162598,12.486337661743164,0.0,0.7963582277297974,1.0,0.0,0.0,0.0,0.0,0.0,-0.2036418467760086,0.0,0.0,0.0
211,0.5,hard_veto,global_minmax_0_1,-11.137154579162598,12.486337661743164,0.0,0.7963582277297974,1.0,0.0,0.0,0.0,0.0,0.0,-0.2036418467760086,0.0,0.0,0.0
211,0.75,reward_only,global_minmax_0_1,-11.686983108520508,10.148765563964844,0.0,0.826897144317627,0.4749999940395355,0.75,0.75,0.75,0.75,0.0,0.3518972396850586,0.5,1.0,0.5
211,0.75,fixed_penalty,global_minmax_0_1,-11.686983108520508,10.148765563964844,0.0,0.5342405438423157,1.0,0.0,0.0,0.0,0.0,0.0,-0.4657594859600067,0.0,0.0,0.0
211,0.75,lagrangian,global_minmax_0_1,-11.686983108520508,10.148765563964844,0.43230771349917546,0.5342405438423157,1.0,0.0,0.0,0.0,0.0,0.0,-0.4657594859600067,0.0,0.0,0.0
211,0.75,hard_veto,global_minmax_0_1,-11.686983108520508,10.148765563964844,0.0,0.5342405438423157,1.0,0.0,0.0,0.0,0.0,0.0,-0.4657594859600067,0.0,0.0,0.0
211,1.0,reward_only,global_minmax_0_1,-9.150679588317871,9.889954566955566,0.0,0.9421455264091492,0.30000001192092896,1.0,1.0,1.0,1.0,0.0,0.6421454548835754,1.0,1.0,0.0
211,1.0,fixed_penalty,global_minmax_0_1,-9.150679588317871,9.889954566955566,0.0,0.8019536733627319,0.5625,0.625,0.625,0.625,0.625,0.0,0.23945367336273193,0.625,0.625,0.0
211,1.0,lagrangian,global_minmax_0_1,-9.150679588317871,9.889954566955566,2.0225881327998816,0.43783891201019287,0.8299999237060547,0.0,0.0,0.0,0.0,0.5,-0.3921610713005066,0.0,0.0,0.0
211,1.0,hard_veto,global_minmax_0_1,-9.150679588317871,9.889954566955566,0.0,0.43783891201019287,0.8299999237060547,0.0,0.0,0.0,0.0,0.5,-0.3921610713005066,0.0,0.0,0.0
223,0.0,reward_only,global_minmax_0_1,-9.031242370605469,8.71318531036377,0.0,0.9575081467628479,1.0,0.0,0.0,0.0,0.0,0.0,-0.04249188303947449,0.0,0.0,0.0
223,0.0,fixed_penalty,global_minmax_0_1,-9.031242370605469,8.71318531036377,0.0,0.9575081467628479,1.0,0.0,0.0,0.0,0.0,0.0,-0.04249188303947449,0.0,0.0,0.0
223,0.0,lagrangian,global_minmax_0_1,-9.031242370605469,8.71318531036377,0.0,0.9575081467628479,1.0,0.0,0.0,0.0,0.0,0.0,-0.04249188303947449,0.0,0.0,0.0
223,0.0,hard_veto,global_minmax_0_1,-9.031242370605469,8.71318531036377,0.0,0.9575081467628479,1.0,0.0,0.0,0.0,0.0,0.0,-0.04249188303947449,0.0,0.0,0.0
223,0.25,reward_only,global_minmax_0_1,-9.031242370605469,8.71318531036377,0.0,0.9575081467628479,1.0,0.0,0.0,0.0,0.0,0.0,-0.04249188303947449,0.0,0.0,0.0
223,0.25,fixed_penalty,global_minmax_0_1,-9.031242370605469,8.71318531036377,0.0,0.9575081467628479,1.0,0.0,0.0,0.0,0.0,0.0,-0.04249188303947449,0.0,0.0,0.0
223,0.25,lagrangian,global_minmax_0_1,-9.031242370605469,8.71318531036377,0.0,0.9575081467628479,1.0,0.0,0.0,0.0,0.0,0.0,-0.04249188303947449,0.0,0.0,0.0
223,0.25,hard_veto,global_minmax_0_1,-9.031242370605469,8.71318531036377,0.0,0.9575081467628479,1.0,0.0,0.0,0.0,0.0,0.0,-0.04249188303947449,0.0,0.0,0.0
223,0.5,reward_only,global_minmax_0_1,-12.976634979248047,13.154277801513672,0.0,0.8275128602981567,0.824999988079071,0.25,0.25,0.25,0.25,0.0,0.0025128424167633057,0.125,0.375,0.25
223,0.5,fixed_penalty,global_minmax_0_1,-12.976634979248047,13.154277801513672,0.0,0.7575167417526245,1.0,0.0,0.0,0.0,0.0,0.0,-0.2424832582473755,0.0,0.0,0.0
223,0.5,lagrangian,global_minmax_0_1,-12.976634979248047,13.154277801513672,0.0,0.7575167417526245,1.0,0.0,0.0,0.0,0.0,0.0,-0.2424832582473755,0.0,0.0,0.0
223,0.5,hard_veto,global_minmax_0_1,-12.976634979248047,13.154277801513672,0.0,0.7575167417526245,1.0,0.0,0.0,0.0,0.0,0.0,-0.2424832582473755,0.0,0.0,0.0
223,0.75,reward_only,global_minmax_0_1,-11.805668830871582,10.369291305541992,0.0,0.8264648914337158,0.4749999940395355,0.75,0.75,0.75,0.75,0.0,0.3514648675918579,0.5,1.0,0.5
223,0.75,fixed_penalty,global_minmax_0_1,-11.805668830871582,10.369291305541992,0.0,0.5453804135322571,1.0,0.0,0.0,0.0,0.0,0.0,-0.45461955666542053,0.0,0.0,0.0
223,0.75,lagrangian,global_minmax_0_1,-11.805668830871582,10.369291305541992,0.7120798431875298,0.5453804135322571,1.0,0.0,0.0,0.0,0.0,0.0,-0.45461955666542053,0.0,0.0,0.0
223,0.75,hard_veto,global_minmax_0_1,-11.805668830871582,10.369291305541992,0.0,0.5453804135322571,1.0,0.0,0.0,0.0,0.0,0.0,-0.45461955666542053,0.0,0.0,0.0
223,1.0,reward_only,global_minmax_0_1,-9.256265640258789,10.09254264831543,0.0,0.9410998821258545,0.30000001192092896,1.0,1.0,1.0,1.0,0.0,0.6410998702049255,1.0,1.0,0.0
223,1.0,fixed_penalty,global_minmax_0_1,-9.256265640258789,10.09254264831543,0.0,0.8001464605331421,0.5625,0.625,0.625,0.625,0.625,0.0,0.23764649033546448,0.625,0.625,0.0
223,1.0,lagrangian,global_minmax_0_1,-9.256265640258789,10.09254264831543,2.0680946370063067,0.4384048879146576,0.8299999237060547,0.0,0.0,0.0,0.0,0.5,-0.3915950655937195,0.0,0.0,0.0
223,1.0,hard_veto,global_minmax_0_1,-9.256265640258789,10.09254264831543,0.0,0.4384048879146576,0.8299999237060547,0.0,0.0,0.0,0.0,0.5,-0.3915950655937195,0.0,0.0,0.0
239,0.0,reward_only,global_minmax_0_1,-8.522674560546875,8.0328369140625,0.0,0.9738268852233887,1.0,0.0,0.0,0.0,0.0,0.0,-0.026173077523708344,0.0,0.0,0.0
239,0.0,fixed_penalty,global_minmax_0_1,-8.522674560546875,8.0328369140625,0.0,0.9738268852233887,1.0,0.0,0.0,0.0,0.0,0.0,-0.026173077523708344,0.0,0.0,0.0
239,0.0,lagrangian,global_minmax_0_1,-8.522674560546875,8.0328369140625,0.0,0.9738268852233887,1.0,0.0,0.0,0.0,0.0,0.0,-0.026173077523708344,0.0,0.0,0.0
239,0.0,hard_veto,global_minmax_0_1,-8.522674560546875,8.0328369140625,0.0,0.9738268852233887,1.0,0.0,0.0,0.0,0.0,0.0,-0.026173077523708344,0.0,0.0,0.0
239,0.25,reward_only,global_minmax_0_1,-8.522674560546875,8.0328369140625,0.0,0.9738268852233887,1.0,0.0,0.0,0.0,0.0,0.0,-0.026173077523708344,0.0,0.0,0.0
239,0.25,fixed_penalty,global_minmax_0_1,-8.522674560546875,8.0328369140625,0.0,0.9738268852233887,1.0,0.0,0.0,0.0,0.0,0.0,-0.026173077523708344,0.0,0.0,0.0
239,0.25,lagrangian,global_minmax_0_1,-8.522674560546875,8.0328369140625,0.0,0.9738268852233887,1.0,0.0,0.0,0.0,0.0,0.0,-0.026173077523708344,0.0,0.0,0.0
239,0.25,hard_veto,global_minmax_0_1,-8.522674560546875,8.0328369140625,0.0,0.9738268852233887,1.0,0.0,0.0,0.0,0.0,0.0,-0.026173077523708344,0.0,0.0,0.0
239,0.5,reward_only,global_minmax_0_1,-11.155879974365234,11.602934837341309,0.0,0.8515541553497314,0.824999988079071,0.25,0.25,0.25,0.25,0.0,0.02655414119362831,0.125,0.375,0.25
239,0.5,fixed_penalty,global_minmax_0_1,-11.155879974365234,11.602934837341309,0.0,0.7652850151062012,1.0,0.0,0.0,0.0,0.0,0.0,-0.234715074300766,0.0,0.0,0.0
239,0.5,lagrangian,global_minmax_0_1,-11.155879974365234,11.602934837341309,0.0,0.7652850151062012,1.0,0.0,0.0,0.0,0.0,0.0,-0.234715074300766,0.0,0.0,0.0
239,0.5,hard_veto,global_minmax_0_1,-11.155879974365234,11.602934837341309,0.0,0.7652850151062012,1.0,0.0,0.0,0.0,0.0,0.0,-0.234715074300766,0.0,0.0,0.0
239,0.75,reward_only,global_minmax_0_1,-11.699480056762695,10.538389205932617,0.0,0.8216265439987183,0.4749999940395355,0.75,0.75,0.75,0.75,0.0,0.34662652015686035,0.5,1.0,0.5
239,0.75,fixed_penalty,global_minmax_0_1,-11.699480056762695,10.538389205932617,0.0,0.540645956993103,1.0,0.0,0.0,0.0,0.0,0.0,-0.459354043006897,0.0,0.0,0.0
239,0.75,lagrangian,global_minmax_0_1,-11.699480056762695,10.538389205932617,0.16546778243500693,0.540645956993103,1.0,0.0,0.0,0.0,0.0,0.0,-0.459354043006897,0.0,0.0,0.0
239,0.75,hard_veto,global_minmax_0_1,-11.699480056762695,10.538389205932617,0.0,0.540645956993103,1.0,0.0,0.0,0.0,0.0,0.0,-0.459354043006897,0.0,0.0,0.0
239,1.0,reward_only,global_minmax_0_1,-9.278217315673828,9.69491195678711,0.0,0.9385544061660767,0.30000001192092896,1.0,1.0,1.0,1.0,0.0,0.6385543942451477,1.0,1.0,0.0
239,1.0,fixed_penalty,global_minmax_0_1,-9.278217315673828,9.69491195678711,0.0,0.7930237054824829,0.5625,0.625,0.625,0.625,0.625,0.0,0.2305237203836441,0.625,0.625,0.0
239,1.0,lagrangian,global_minmax_0_1,-9.278217315673828,9.69491195678711,1.573467009577151,0.4389565587043762,0.8299999237060547,0.0,0.0,0.0,0.0,0.5,-0.39104342460632324,0.0,0.0,0.0
239,1.0,hard_veto,global_minmax_0_1,-9.278217315673828,9.69491195678711,0.0,0.4389565587043762,0.8299999237060547,0.0,0.0,0.0,0.0,0.5,-0.39104342460632324,0.0,0.0,0.0
251,0.0,reward_only,global_minmax_0_1,-8.739867210388184,8.904918670654297,0.0,0.9634994864463806,1.0,0.0,0.0,0.0,0.0,0.0,-0.03650050237774849,0.0,0.0,0.0
251,0.0,fixed_penalty,global_minmax_0_1,-8.739867210388184,8.904918670654297,0.0,0.9634994864463806,1.0,0.0,0.0,0.0,0.0,0.0,-0.03650050237774849,0.0,0.0,0.0
251,0.0,lagrangian,global_minmax_0_1,-8.739867210388184,8.904918670654297,0.0,0.9634994864463806,1.0,0.0,0.0,0.0,0.0,0.0,-0.03650050237774849,0.0,0.0,0.0
251,0.0,hard_veto,global_minmax_0_1,-8.739867210388184,8.904918670654297,0.0,0.9634994864463806,1.0,0.0,0.0,0.0,0.0,0.0,-0.03650050237774849,0.0,0.0,0.0
251,0.25,reward_only,global_minmax_0_1,-8.739867210388184,8.904918670654297,0.0,0.9634994864463806,1.0,0.0,0.0,0.0,0.0,0.0,-0.03650050237774849,0.0,0.0,0.0
251,0.25,fixed_penalty,global_minmax_0_1,-8.739867210388184,8.904918670654297,0.0,0.9634994864463806,1.0,0.0,0.0,0.0,0.0,0.0,-0.03650050237774849,0.0,0.0,0.0
251,0.25,lagrangian,global_minmax_0_1,-8.739867210388184,8.904918670654297,0.0,0.9634994864463806,1.0,0.0,0.0,0.0,0.0,0.0,-0.03650050237774849,0.0,0.0,0.0
251,0.25,hard_veto,global_minmax_0_1,-8.739867210388184,8.904918670654297,0.0,0.9634994864463806,1.0,0.0,0.0,0.0,0.0,0.0,-0.03650050237774849,0.0,0.0,0.0
251,0.5,reward_only,global_minmax_0_1,-10.55206298828125,13.05325698852539,0.0,0.880206286907196,0.824999988079071,0.25,0.25,0.25,0.25,0.0,0.05520620942115784,0.125,0.375,0.25
251,0.5,fixed_penalty,global_minmax_0_1,-10.55206298828125,13.05325698852539,0.0,0.7891196608543396,1.0,0.0,0.0,0.0,0.0,0.0,-0.2108803540468216,0.0,0.0,0.0
251,0.5,lagrangian,global_minmax_0_1,-10.55206298828125,13.05325698852539,0.0,0.7891196608543396,1.0,0.0,0.0,0.0,0.0,0.0,-0.2108803540468216,0.0,0.0,0.0
251,0.5,hard_veto,global_minmax_0_1,-10.55206298828125,13.05325698852539,0.0,0.7891196608543396,1.0,0.0,0.0,0.0,0.0,0.0,-0.2108803540468216,0.0,0.0,0.0
251,0.75,reward_only,global_minmax_0_1,-10.182844161987305,9.559067726135254,0.0,0.891649603843689,0.4749999940395355,0.75,0.75,0.75,0.75,0.0,0.41664960980415344,0.5,1.0,0.5
251,0.75,fixed_penalty,global_minmax_0_1,-10.182844161987305,9.559067726135254,0.0,0.6779842376708984,0.8687500357627869,0.1875,0.1875,0.1875,0.1875,0.0,-0.19076579809188843,0.125,0.25,0.125
251,0.75,lagrangian,global_minmax_0_1,-10.182844161987305,9.559067726135254,0.7979075803188598,0.5716776847839355,1.0,0.0,0.0,0.0,0.0,0.0,-0.42832231521606445,0.0,0.0,0.0
251,0.75,hard_veto,global_minmax_0_1,-10.182844161987305,9.559067726135254,0.0,0.5716776847839355,1.0,0.0,0.0,0.0,0.0,0.0,-0.42832231521606445,0.0,0.0,0.0
251,1.0,reward_only,global_minmax_0_1,-9.15979290008545,10.1058349609375,0.0,0.9349186420440674,0.30000001192092896,1.0,1.0,1.0,1.0,0.0,0.6349185705184937,1.0,1.0,0.0
251,1.0,fixed_penalty,global_minmax_0_1,-9.15979290008545,10.1058349609375,0.0,0.7921433448791504,0.5625,0.625,0.625,0.625,0.625,0.0,0.22964337468147278,0.625,0.625,0.0
251,1.0,lagrangian,global_minmax_0_1,-9.15979290008545,10.1058349609375,1.883619573328196,0.4377420246601105,0.8299999237060547,0.0,0.0,0.0,0.0,0.5,-0.392257958650589,0.0,0.0,0.0
251,1.0,hard_veto,global_minmax_0_1,-9.15979290008545,10.1058349609375,0.0,0.4377420246601105,0.8299999237060547,0.0,0.0,0.0,0.0,0.5,-0.392257958650589,0.0,0.0,0.0
269,0.0,reward_only,global_minmax_0_1,-9.17463207244873,8.315194129943848,0.0,0.9677128195762634,1.0,0.0,0.0,0.0,0.0,0.0,-0.03228718787431717,0.0,0.0,0.0
269,0.0,fixed_penalty,global_minmax_0_1,-9.17463207244873,8.315194129943848,0.0,0.9677128195762634,1.0,0.0,0.0,0.0,0.0,0.0,-0.03228718787431717,0.0,0.0,0.0
269,0.0,lagrangian,global_minmax_0_1,-9.17463207244873,8.315194129943848,0.0,0.9677128195762634,1.0,0.0,0.0,0.0,0.0,0.0,-0.03228718787431717,0.0,0.0,0.0
269,0.0,hard_veto,global_minmax_0_1,-9.17463207244873,8.315194129943848,0.0,0.9677128195762634,1.0,0.0,0.0,0.0,0.0,0.0,-0.03228718787431717,0.0,0.0,0.0
269,0.25,reward_only,global_minmax_0_1,-9.17463207244873,8.315194129943848,0.0,0.9677128195762634,1.0,0.0,0.0,0.0,0.0,0.0,-0.03228718787431717,0.0,0.0,0.0
269,0.25,fixed_penalty,global_minmax_0_1,-9.17463207244873,8.315194129943848,0.0,0.9677128195762634,1.0,0.0,0.0,0.0,0.0,0.0,-0.03228718787431717,0.0,0.0,0.0
269,0.25,lagrangian,global_minmax_0_1,-9.17463207244873,8.315194129943848,0.0,0.9677128195762634,1.0,0.0,0.0,0.0,0.0,0.0,-0.03228718787431717,0.0,0.0,0.0
269,0.25,hard_veto,global_minmax_0_1,-9.17463207244873,8.315194129943848,0.0,0.9677128195762634,1.0,0.0,0.0,0.0,0.0,0.0,-0.03228718787431717,0.0,0.0,0.0
269,0.5,reward_only,global_minmax_0_1,-9.375956535339355,12.42611312866211,0.0,0.8983696699142456,0.824999988079071,0.25,0.25,0.25,0.25,0.0,0.07336966693401337,0.125,0.375,0.25
269,0.5,fixed_penalty,global_minmax_0_1,-9.375956535339355,12.42611312866211,0.0,0.8102513551712036,1.0,0.0,0.0,0.0,0.0,0.0,-0.189748615026474,0.0,0.0,0.0
269,0.5,lagrangian,global_minmax_0_1,-9.375956535339355,12.42611312866211,0.0,0.8102513551712036,1.0,0.0,0.0,0.0,0.0,0.0,-0.189748615026474,0.0,0.0,0.0
269,0.5,hard_veto,global_minmax_0_1,-9.375956535339355,12.42611312866211,0.0,0.8102513551712036,1.0,0.0,0.0,0.0,0.0,0.0,-0.189748615026474,0.0,0.0,0.0
269,0.75,reward_only,global_minmax_0_1,-11.041160583496094,9.5931978225708,0.0,0.8669529557228088,0.4749999940395355,0.75,0.75,0.75,0.75,0.0,0.3919529318809509,0.5,1.0,0.5
